client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
fa9784d85f2ec0c7aaf19d0b2113bd0a9ab0df0a23f4e51c9433ff75055d6c10bbb6448eb0a1001417d6077799301201bceff2659f201eec5fb9edc05ec99beb	common_voice_en_37232169.mp3	Three knappers used the same direction all the time.	2	0	teens	male	Czech		en	
29ab137012da6be6c504a89a748b0abf95b491660ee3043476523c7b69a168ada62db1ebc37d3521d73673f323046c0e1fefe7a49da9e6e871bd8c075301e74a	common_voice_en_37118167.mp3	The album title is an expression in Rapanui and means "white ship".	2	0	twenties	male	England English		en	
29ab137012da6be6c504a89a748b0abf95b491660ee3043476523c7b69a168ada62db1ebc37d3521d73673f323046c0e1fefe7a49da9e6e871bd8c075301e74a	common_voice_en_37118169.mp3	He was born and raised in New York City.	2	0	twenties	male	England English		en	
377ad8ab666e2540812c4be06300c6fa14d61b57d2533784458b743aa295a6a22c46032ab23ff4d9b38470622249d68128d860900857f10efcf2fcd78c1b58be	common_voice_en_37159307.mp3	The Ancients sacrifice themselves in order to destroy the central Master Brain.	2	0	twenties	male			en	
377ad8ab666e2540812c4be06300c6fa14d61b57d2533784458b743aa295a6a22c46032ab23ff4d9b38470622249d68128d860900857f10efcf2fcd78c1b58be	common_voice_en_37159309.mp3	The three combined routes head east through farms.	2	0	twenties	male			en	
398be2b4cfd38e1a18f5ed3fe9962627e47391389acfb092a5c99b9a9d1dde1fe971f21386e351bcf8e7dce68fc50de415b028885bc2dd818b352f19c30a0beb	common_voice_en_37124150.mp3	He has also toured as a guest lecturer.	2	0	thirties	female			en	
398be2b4cfd38e1a18f5ed3fe9962627e47391389acfb092a5c99b9a9d1dde1fe971f21386e351bcf8e7dce68fc50de415b028885bc2dd818b352f19c30a0beb	common_voice_en_37124169.mp3	King Diamond had previously used a human skull, called Melissa, on stage.	2	0	thirties	female			en	
bbbbf1cbab314a1ceac75e4d8b74f24046ef79ca2cfb645bd3a8f5d8f7fb1218a76e860983a3ba120f5a5c9e0954010c54556610201c16f45a7fe34482f6950e	common_voice_en_37037383.mp3	Leonardi was born in Australia to Italian parents.	2	0	teens	female	United States English		en	
bbbbf1cbab314a1ceac75e4d8b74f24046ef79ca2cfb645bd3a8f5d8f7fb1218a76e860983a3ba120f5a5c9e0954010c54556610201c16f45a7fe34482f6950e	common_voice_en_37037387.mp3	In terms of handling, the backstaff was found to be more easy to use.	2	0	teens	female	United States English		en	
d8e3f74e1f9e8576a0330833e761eacadaa6c2891f49be255495c00e8c01ba3947891a7f6c7c3c7282c11854a0eaf14a754ece64d9470fc294e3f32e5423b31f	common_voice_en_37069470.mp3	Later flintlock firearms were sometimes called "fusils" or "fuzees".	6	0	twenties	male	England English,Southern African (South Africa, Zimbabwe, Namibia)		en	
d8e3f74e1f9e8576a0330833e761eacadaa6c2891f49be255495c00e8c01ba3947891a7f6c7c3c7282c11854a0eaf14a754ece64d9470fc294e3f32e5423b31f	common_voice_en_37069473.mp3	The Act was frequently used to silence critics of racial segregation and apartheid.	3	0	twenties	male	England English,Southern African (South Africa, Zimbabwe, Namibia)		en	
eae94e0844831afea7cc3bd670dec566e90cb9fba0c581e5ba8193cd9a6d67d999b129f5deb857a78b0372113ff47ac6da4e598ff342cae9cf193223c3a324bb	common_voice_en_37170495.mp3	Reilly became the school's first supervisor and Mrs. Tong its first principal.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
eae94e0844831afea7cc3bd670dec566e90cb9fba0c581e5ba8193cd9a6d67d999b129f5deb857a78b0372113ff47ac6da4e598ff342cae9cf193223c3a324bb	common_voice_en_37187408.mp3	The standard model remained in production unchanged.	2	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
fcc2999ea46063e7fe3e45d40706831f844c0d13f4f3360c995eac29ece1db50aec3a55853b3f34ab4fdae1753190944d4fbfef33939aa1996b0715ad96ec0e8	common_voice_en_37046553.mp3	"Miss Moon" is an ode to lovemaking while a woman is menstruating.	2	0	twenties	male	french accent		en	
fcc2999ea46063e7fe3e45d40706831f844c0d13f4f3360c995eac29ece1db50aec3a55853b3f34ab4fdae1753190944d4fbfef33939aa1996b0715ad96ec0e8	common_voice_en_37046554.mp3	It consisted of an orbiter and a lander.	2	0	twenties	male	french accent		en	
0da878db8a36dd209ad09c02f0e3452640b0383f3e6e050d8cdd2d9676c15562b2d26a3db04995b198d64d7bf53366a734c68adc54e790a6f4784104731c8226	common_voice_en_37177723.mp3	Employees said that the Torre Ejecutiva swayed and vibrated for a few seconds.	2	0	twenties	male	United States English		en	
0da878db8a36dd209ad09c02f0e3452640b0383f3e6e050d8cdd2d9676c15562b2d26a3db04995b198d64d7bf53366a734c68adc54e790a6f4784104731c8226	common_voice_en_37177748.mp3	The bottom cover is plastic too.	4	0	twenties	male	United States English		en	
0da878db8a36dd209ad09c02f0e3452640b0383f3e6e050d8cdd2d9676c15562b2d26a3db04995b198d64d7bf53366a734c68adc54e790a6f4784104731c8226	common_voice_en_37177777.mp3	Smyth was an ardent abolitionist of slavery and supporter of the temperance movement.	2	0	twenties	male	United States English		en	
1a4afdf536ace58b115e9212a32a95cb8d5225e9383d5888654f34a40a1a9cf83819764b5dbd51d607129a5a488049bca0906d72afda7ca8e9c82a2382a76e7a	common_voice_en_37280722.mp3	Yew is associated with death and rebirth.	2	0	twenties	male	United States English		en	
1a4afdf536ace58b115e9212a32a95cb8d5225e9383d5888654f34a40a1a9cf83819764b5dbd51d607129a5a488049bca0906d72afda7ca8e9c82a2382a76e7a	common_voice_en_37280736.mp3	It is a sign that someone in that house will die.	2	0	twenties	male	United States English		en	
1a4afdf536ace58b115e9212a32a95cb8d5225e9383d5888654f34a40a1a9cf83819764b5dbd51d607129a5a488049bca0906d72afda7ca8e9c82a2382a76e7a	common_voice_en_37280753.mp3	Ellis seems to imply that the rule was universal in Polynesia.	2	0	twenties	male	United States English		en	
29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6	common_voice_en_37063150.mp3	Willard is served by the Willard Memorial Library.	2	0	fourties	female	Scottish English		en	
2f6487805093ce1caa18bab66c0969881aaf453b57f23313592b75c21fbab3bc809cb86107324f17fc4544451186cc4090faf9bad8f1a2ae14b4d14fc0197012	common_voice_en_37237245.mp3	After stepping down from the court he struggled with a drinking problem.	2	0	sixties	male	United States English		en	
2f6487805093ce1caa18bab66c0969881aaf453b57f23313592b75c21fbab3bc809cb86107324f17fc4544451186cc4090faf9bad8f1a2ae14b4d14fc0197012	common_voice_en_37237246.mp3	See the candelilla wax article.	2	0	sixties	male	United States English		en	
2f6487805093ce1caa18bab66c0969881aaf453b57f23313592b75c21fbab3bc809cb86107324f17fc4544451186cc4090faf9bad8f1a2ae14b4d14fc0197012	common_voice_en_37237247.mp3	Today, the old observatory is no longer used for research.	2	0	sixties	male	United States English		en	
3db729a28012d2377cdefbc38d75e9b3acaf8e1c45964ac524c23891371d795c2d0e4d0fd0ea620a910e748afbfad5fb7ea7ec529b85a716445bfc6e6fa2ae75	common_voice_en_37106374.mp3	Jurisprudence is based on English common law.	2	0	twenties	male	United States English		en	
3db729a28012d2377cdefbc38d75e9b3acaf8e1c45964ac524c23891371d795c2d0e4d0fd0ea620a910e748afbfad5fb7ea7ec529b85a716445bfc6e6fa2ae75	common_voice_en_37106382.mp3	She was dubbed as ""Bida sa Galing ng Butuan City"".	2	0	twenties	male	United States English		en	
3db729a28012d2377cdefbc38d75e9b3acaf8e1c45964ac524c23891371d795c2d0e4d0fd0ea620a910e748afbfad5fb7ea7ec529b85a716445bfc6e6fa2ae75	common_voice_en_37106385.mp3	On that stretch, private access is nearly eliminated.	2	0	twenties	male	United States English		en	
7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03	common_voice_en_37274802.mp3	It is home to the Princeton Tigers college basketball teams.	2	0	fifties	male	United States English		en	
7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03	common_voice_en_37274804.mp3	There have been frequent suggestions that antisemitic stereotypes are represented in Wagner's operas.	2	0	fifties	male	United States English		en	
7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03	common_voice_en_37274815.mp3	Contemporary reviews cited it the best biographical film made up to that time.	2	0	fifties	male	United States English		en	
7ee4652a364c56cfe0e61f20c26c2de1eeafa01fd5add3d4caed72d340fb1738e9cccf80bb643032b8b9ebcf16c83cdb190ef3ab131bc6e76c167a426e70b22e	common_voice_en_37273501.mp3	The Quakers won the league championship but the league folded after one year.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
7ee4652a364c56cfe0e61f20c26c2de1eeafa01fd5add3d4caed72d340fb1738e9cccf80bb643032b8b9ebcf16c83cdb190ef3ab131bc6e76c167a426e70b22e	common_voice_en_37273539.mp3	It is the soul of Manipuri Sankirtana music and Classical Manipuri dance.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
9430e5e18fd4eaabcbe041177c7860fa75aec9407d276e1da3afeffdf5c6579394cccf13e03156186482479b3d166b82acb9e3b64aea47ef0b83c06e64628d2f	common_voice_en_37274397.mp3	Her thesis was titled "Cholesterol change during menopause".	2	0	thirties	male	United States English		en	
9430e5e18fd4eaabcbe041177c7860fa75aec9407d276e1da3afeffdf5c6579394cccf13e03156186482479b3d166b82acb9e3b64aea47ef0b83c06e64628d2f	common_voice_en_37274398.mp3	O benefits surpassing all expectation!	2	0	thirties	male	United States English		en	
9430e5e18fd4eaabcbe041177c7860fa75aec9407d276e1da3afeffdf5c6579394cccf13e03156186482479b3d166b82acb9e3b64aea47ef0b83c06e64628d2f	common_voice_en_37274416.mp3	The boundaries run east from the city centre towards Willenhall and north-west towards Tettenhall.	2	0	thirties	male	United States English		en	
d40f26391ca096085c8929b8465de32478e0e0afe7e8897cddac4d4124601801f799bb09c9348bfa7e6530165eab802daffc710e244d9f115eedfa6365dcd5c4	common_voice_en_37230612.mp3	But still - this certainly wasn't what his friends and colleagues had in mind.	2	0	twenties	male	Filipino		en	
d40f26391ca096085c8929b8465de32478e0e0afe7e8897cddac4d4124601801f799bb09c9348bfa7e6530165eab802daffc710e244d9f115eedfa6365dcd5c4	common_voice_en_37230613.mp3	He is also a member of the newspaper's editorial board.	2	0	twenties	male	Filipino		en	
d40f26391ca096085c8929b8465de32478e0e0afe7e8897cddac4d4124601801f799bb09c9348bfa7e6530165eab802daffc710e244d9f115eedfa6365dcd5c4	common_voice_en_37230615.mp3	Built up urban areas almost surround the entire mountain range.	4	0	twenties	male	Filipino		en	
3447120ac93b7c7788687c259b7f55058804e4982c36174a9a0af762495a6c2310915d2b10562a1f75255d5b0a18eefb304ef7b042006d96d83158f22d238de8	common_voice_en_37272995.mp3	Other formats quickly followed, one after another.	2	0	twenties	male			en	
3447120ac93b7c7788687c259b7f55058804e4982c36174a9a0af762495a6c2310915d2b10562a1f75255d5b0a18eefb304ef7b042006d96d83158f22d238de8	common_voice_en_37273208.mp3	Rachman and Forgey were part of the original Meatmen.	2	0	twenties	male			en	
3447120ac93b7c7788687c259b7f55058804e4982c36174a9a0af762495a6c2310915d2b10562a1f75255d5b0a18eefb304ef7b042006d96d83158f22d238de8	common_voice_en_37273242.mp3	Edenton has many religious institutions.	2	0	twenties	male			en	
3447120ac93b7c7788687c259b7f55058804e4982c36174a9a0af762495a6c2310915d2b10562a1f75255d5b0a18eefb304ef7b042006d96d83158f22d238de8	common_voice_en_37273261.mp3	She convinces the Noghri leaders of the Empire's deception.	2	0	twenties	male			en	
580ae6238ff050ee16cc30d8acf04f92330ec7766de6447754bc0c54f0957c0f074fe0d56dca9e4fbca76447159bf2322c4f9238e7972dbd63d92dfccfe70860	common_voice_en_37236598.mp3	Noilly Prat was the name given by T. S. Eliot to his cat.	2	0	fourties	male	Slight Dutch accent,United States English		en	
580ae6238ff050ee16cc30d8acf04f92330ec7766de6447754bc0c54f0957c0f074fe0d56dca9e4fbca76447159bf2322c4f9238e7972dbd63d92dfccfe70860	common_voice_en_37236607.mp3	They reproduce by egg scattering of several thousand eggs per spawning.	2	0	fourties	male	Slight Dutch accent,United States English		en	
580ae6238ff050ee16cc30d8acf04f92330ec7766de6447754bc0c54f0957c0f074fe0d56dca9e4fbca76447159bf2322c4f9238e7972dbd63d92dfccfe70860	common_voice_en_37236620.mp3	Then, they advanced with tanks and armored cars, followed by infantry.	2	0	fourties	male	Slight Dutch accent,United States English		en	
61d5bacfec41e3b5da1c955b8b5d971cd7d09640142de7aae14ee6f96376281b862fff9d7d746bbd6a9bd23fb73390b4a215e4c638054c2772a8988ca9c26566	common_voice_en_37149168.mp3	This conclusion makes eminent sense.	3	0	twenties	male	England English,United States English		en	
61d5bacfec41e3b5da1c955b8b5d971cd7d09640142de7aae14ee6f96376281b862fff9d7d746bbd6a9bd23fb73390b4a215e4c638054c2772a8988ca9c26566	common_voice_en_37149179.mp3	Zimmer was born in the town of Kitchener, Ontario.	3	0	twenties	male	England English,United States English		en	
61d5bacfec41e3b5da1c955b8b5d971cd7d09640142de7aae14ee6f96376281b862fff9d7d746bbd6a9bd23fb73390b4a215e4c638054c2772a8988ca9c26566	common_voice_en_37149181.mp3	They inspired my passion for service.	3	0	twenties	male	England English,United States English		en	
61d5bacfec41e3b5da1c955b8b5d971cd7d09640142de7aae14ee6f96376281b862fff9d7d746bbd6a9bd23fb73390b4a215e4c638054c2772a8988ca9c26566	common_voice_en_37149182.mp3	Archaeological excavations have determined the existence of two Zirid sites in this area.	6	0	twenties	male	England English,United States English		en	
6f2f2a09d5c946b37eb53279a7136ee387f0395334fe956109303f4705c7c59c27a646b302e3000e36349faf1e888507be28e0cd9258d3602c558cc4f74d40c0	common_voice_en_37203801.mp3	"Schefflera arboricola" and "Schefflera actinophylla" can be used to attract birds.	2	0	twenties	male	United States English		en	
6f2f2a09d5c946b37eb53279a7136ee387f0395334fe956109303f4705c7c59c27a646b302e3000e36349faf1e888507be28e0cd9258d3602c558cc4f74d40c0	common_voice_en_37203803.mp3	By concluding this agreement, Japan formally recognized the Soviet Union.	2	0	twenties	male	United States English		en	
6f2f2a09d5c946b37eb53279a7136ee387f0395334fe956109303f4705c7c59c27a646b302e3000e36349faf1e888507be28e0cd9258d3602c558cc4f74d40c0	common_voice_en_37203804.mp3	As these were cut from complete sheets, they are perforated on all four sides.	2	0	twenties	male	United States English		en	
6f2f2a09d5c946b37eb53279a7136ee387f0395334fe956109303f4705c7c59c27a646b302e3000e36349faf1e888507be28e0cd9258d3602c558cc4f74d40c0	common_voice_en_37203805.mp3	The "Missoulian" is the largest published newspaper in western Montana.	2	0	twenties	male	United States English		en	
70895783a0a9700b1339c1f5d92b7f671637692e4383818756abcb675ac0c404fd9e18ca84976a94d826f6f2a213c0c01a56a584ab1332fd1c728adf82022fd0	common_voice_en_37054895.mp3	Players gain Ideology Cards by answering questions.	2	0	twenties	male	England English		en	
70895783a0a9700b1339c1f5d92b7f671637692e4383818756abcb675ac0c404fd9e18ca84976a94d826f6f2a213c0c01a56a584ab1332fd1c728adf82022fd0	common_voice_en_37054963.mp3	Basil, a Catholic order of priests was founded in the town.	2	0	twenties	male	England English		en	
70895783a0a9700b1339c1f5d92b7f671637692e4383818756abcb675ac0c404fd9e18ca84976a94d826f6f2a213c0c01a56a584ab1332fd1c728adf82022fd0	common_voice_en_37054968.mp3	There is no official, canonical list of dinosaur genera.	2	0	twenties	male	England English		en	
70895783a0a9700b1339c1f5d92b7f671637692e4383818756abcb675ac0c404fd9e18ca84976a94d826f6f2a213c0c01a56a584ab1332fd1c728adf82022fd0	common_voice_en_37054978.mp3	Phillip Terry appeared in more than eighty movies over the span of his career.	2	0	twenties	male	England English		en	
897b4dc43b766ade6af99ddb2ac42cb829812229524c76a701e3167bb965138c8d6a718be8cf5ab290a13cd998a3d9b5bfcdd174295e5fa83db679de4db1b974	common_voice_en_37083042.mp3	The cafe is now closed.	3	0	twenties	male	English Second Language,United States English		en	
897b4dc43b766ade6af99ddb2ac42cb829812229524c76a701e3167bb965138c8d6a718be8cf5ab290a13cd998a3d9b5bfcdd174295e5fa83db679de4db1b974	common_voice_en_37083044.mp3	Extras such as lightbars and possibly tools have been added as well.	3	0	twenties	male	English Second Language,United States English		en	
897b4dc43b766ade6af99ddb2ac42cb829812229524c76a701e3167bb965138c8d6a718be8cf5ab290a13cd998a3d9b5bfcdd174295e5fa83db679de4db1b974	common_voice_en_37083045.mp3	However, the tape release had custom side names.	3	0	twenties	male	English Second Language,United States English		en	
897b4dc43b766ade6af99ddb2ac42cb829812229524c76a701e3167bb965138c8d6a718be8cf5ab290a13cd998a3d9b5bfcdd174295e5fa83db679de4db1b974	common_voice_en_37083068.mp3	It includes elements of thrash metal.	6	0	twenties	male	English Second Language,United States English		en	
8b3bfefd2870c4de03ef724329813e87a1e929397923cd6ca61ac29408086f225d158494979efad659ad88d8ddc3381d5ac57b4b56300e400efb0b6e27a392c1	common_voice_en_37125093.mp3	He was a founder member of the Thatcherite No Turning Back group.	2	0	thirties	male	United States English		en	
a835d89dbd9a81aa1496cb83bf3719fc0639f210cf5c890362dc60d618d2f82ebb28179ad79a033289af775ed9554348b383757eca85b68eaeb3de04a6e7e94e	common_voice_en_37133944.mp3	The company's blue and gold livery was introduced.	6	2	fourties	female	United States English		en	
a835d89dbd9a81aa1496cb83bf3719fc0639f210cf5c890362dc60d618d2f82ebb28179ad79a033289af775ed9554348b383757eca85b68eaeb3de04a6e7e94e	common_voice_en_37133946.mp3	Rosecliff's brick construction is clad in white architectural terracotta tiles.	2	0	fourties	female	United States English		en	
a835d89dbd9a81aa1496cb83bf3719fc0639f210cf5c890362dc60d618d2f82ebb28179ad79a033289af775ed9554348b383757eca85b68eaeb3de04a6e7e94e	common_voice_en_37134012.mp3	Feliformia claws are often retractile, or rarely, semiretractile.	2	0	fourties	female	United States English		en	
a835d89dbd9a81aa1496cb83bf3719fc0639f210cf5c890362dc60d618d2f82ebb28179ad79a033289af775ed9554348b383757eca85b68eaeb3de04a6e7e94e	common_voice_en_37134013.mp3	Wishart was born in Arbroath, Scotland.	2	0	fourties	female	United States English		en	
26c64222d2c1eaaaa0b091352b0fb189b5f67faa8bee9d7aed0426c69fd7710d4dbe015ed46509ec6da4944ed5b209ecfbb73dec8bb278775ad6a308379b8fcf	common_voice_en_37103258.mp3	Thwaites grew up in the Melbourne suburb of Rosanna.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
26c64222d2c1eaaaa0b091352b0fb189b5f67faa8bee9d7aed0426c69fd7710d4dbe015ed46509ec6da4944ed5b209ecfbb73dec8bb278775ad6a308379b8fcf	common_voice_en_37103261.mp3	This album is available only for download.	4	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
26c64222d2c1eaaaa0b091352b0fb189b5f67faa8bee9d7aed0426c69fd7710d4dbe015ed46509ec6da4944ed5b209ecfbb73dec8bb278775ad6a308379b8fcf	common_voice_en_37103263.mp3	He’s opposed to us; he leads on the other side.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
26c64222d2c1eaaaa0b091352b0fb189b5f67faa8bee9d7aed0426c69fd7710d4dbe015ed46509ec6da4944ed5b209ecfbb73dec8bb278775ad6a308379b8fcf	common_voice_en_37103359.mp3	After the dissolution of the assembly he was not re-elected.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
26c64222d2c1eaaaa0b091352b0fb189b5f67faa8bee9d7aed0426c69fd7710d4dbe015ed46509ec6da4944ed5b209ecfbb73dec8bb278775ad6a308379b8fcf	common_voice_en_37103360.mp3	Back to his hotel room he apparently suffered a heart attack and expired.	4	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
5718a0aee3cef558deaf1472681bd6c7fecd2eaa1cb956a281f965f80d80cc4d3efc994c6bccff4883a65e13f236442dbd9f32a50fbc55a0d9cfe45cdfea0447	common_voice_en_37110033.mp3	I never knew from one moment to the next how he would be.	2	0	twenties	male			en	
5718a0aee3cef558deaf1472681bd6c7fecd2eaa1cb956a281f965f80d80cc4d3efc994c6bccff4883a65e13f236442dbd9f32a50fbc55a0d9cfe45cdfea0447	common_voice_en_37110211.mp3	Wu was born Feng Hongyuan in Tianjin.	2	1	twenties	male			en	
5718a0aee3cef558deaf1472681bd6c7fecd2eaa1cb956a281f965f80d80cc4d3efc994c6bccff4883a65e13f236442dbd9f32a50fbc55a0d9cfe45cdfea0447	common_voice_en_37110229.mp3	Both the Accokeek Foundation and the Alice Ferguson Foundation donated another to the landmark.	2	0	twenties	male			en	
5718a0aee3cef558deaf1472681bd6c7fecd2eaa1cb956a281f965f80d80cc4d3efc994c6bccff4883a65e13f236442dbd9f32a50fbc55a0d9cfe45cdfea0447	common_voice_en_37110254.mp3	The tower is rectangular in plan.	2	0	twenties	male			en	
5718a0aee3cef558deaf1472681bd6c7fecd2eaa1cb956a281f965f80d80cc4d3efc994c6bccff4883a65e13f236442dbd9f32a50fbc55a0d9cfe45cdfea0447	common_voice_en_37120142.mp3	New England remained heavily Federalist, whereas the South and West favored Democratic-Republican candidates.	2	0	twenties	male			en	
7381b27fc95db46b52e4b5c9517516740e42723cd18e663a30a1eaa0ac5f58932bb684107cda20a4b8f2c0e443a14ab273a1fe40840331c3cfc2a7d190333654	common_voice_en_37269569.mp3	Pedro Infante died in a plane crash.	2	0	teens	male	United States English		en	
7381b27fc95db46b52e4b5c9517516740e42723cd18e663a30a1eaa0ac5f58932bb684107cda20a4b8f2c0e443a14ab273a1fe40840331c3cfc2a7d190333654	common_voice_en_37269570.mp3	Propositional variables are the atomic formulas of propositional logic.	2	0	teens	male	United States English		en	
7381b27fc95db46b52e4b5c9517516740e42723cd18e663a30a1eaa0ac5f58932bb684107cda20a4b8f2c0e443a14ab273a1fe40840331c3cfc2a7d190333654	common_voice_en_37269571.mp3	All four members of Sloan write, produce, and sing their own songs.	4	0	teens	male	United States English		en	
7381b27fc95db46b52e4b5c9517516740e42723cd18e663a30a1eaa0ac5f58932bb684107cda20a4b8f2c0e443a14ab273a1fe40840331c3cfc2a7d190333654	common_voice_en_37269572.mp3	The whole thing has brought a lot of joy into my life.	4	0	teens	male	United States English		en	
7381b27fc95db46b52e4b5c9517516740e42723cd18e663a30a1eaa0ac5f58932bb684107cda20a4b8f2c0e443a14ab273a1fe40840331c3cfc2a7d190333654	common_voice_en_37269576.mp3	It ought not to remain binding precedent.	4	0	teens	male	United States English		en	
8db7f4358d8b34def10db99a1df3e1584aa49705ee592444eea256ee38850a3a9599d6b39f178b47fdb15e530602bd234fa74391671f570fa14aa8b8c644e2e2	common_voice_en_37081590.mp3	He has often been criticized for his lack of patience at the plate.	4	0	fifties	male	Irish English		en	
